match_id,home_team,away_team,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,team1_entropy_segment,team2_entropy_segment,SEI
70286,Barcelona,Valencia,5.582899223,2.824586359,1.33979869,1.270904489,11.01818876,0.500445685,0.262609456,0.237836229
70287,Real Sociedad,Barcelona,3.124430869,5.424496336,0.75499374,1.083261474,10.38718242,0.33239992,0.490626659,-0.158226739
70288,Levante,Barcelona,2.319926902,5.815061297,1.050395115,1.109528283,10.2949116,0.231090869,0.559104182,-0.328013313
70289,Villarreal,Barcelona,2.220538432,5.459409184,1.25523316,1.005085173,9.940265949,0.198223111,0.574386762,-0.37616365
70291,Barcelona,Málaga,5.567349131,2.35067973,1.581712935,1.652619439,11.15236124,0.505566087,0.204420676,0.301145411
70292,Getafe,Barcelona,2.592731987,5.425704449,1.120515469,1.351581342,10.49053325,0.269175817,0.49517393,-0.225998113
70293,Barcelona,Real Madrid,4.073346056,3.624685146,1.456821922,1.365231995,10.52008512,0.378490866,0.353255229,0.025235638
70294,Granada,Barcelona,2.376708135,5.640342373,1.129683597,1.259310312,10.40604442,0.240853753,0.529568723,-0.288714971
70295,Real Betis,Barcelona,3.060597832,5.278864905,1.063858292,1.194986382,10.59830741,0.301154307,0.485713106,-0.1845588
70296,Barcelona,Atlético Madrid,5.982654325,2.416587923,1.455275971,1.405120776,11.25963899,0.526881824,0.219078349,0.307803475
70297,Barcelona,Getafe,6.026984063,2.10568525,1.612078176,1.584046557,11.32879405,0.529531424,0.188344572,0.341186852
70298,Valencia,Barcelona,3.132256297,4.974522009,1.329033226,1.053616427,10.48942796,0.272354175,0.500498104,-0.228143929
70300,Barcelona,Real Madrid,5.432884096,2.762914549,1.335338479,1.380478008,10.91161513,0.502036001,0.249071745,0.252964256
70301,Barcelona,Sevilla,5.254260055,2.851461294,1.287133122,1.561876876,10.95473135,0.504713775,0.235215037,0.269498738
70302,Rayo Vallecano,Barcelona,4.057621774,3.474164246,1.26650914,1.448791955,10.24708711,0.413766814,0.321250458,0.092516356
70303,Barcelona,Atlético Madrid,5.256497318,2.380216302,1.609775357,1.761062813,11.00755179,0.491279521,0.20249088,0.288788641
70304,RC Deportivo La Coruña,Barcelona,3.180274311,5.659387392,0.974617798,0.870756264,10.68503577,0.287917874,0.539375726,-0.251457853
70305,Barcelona,RC Deportivo La Coruña,5.844494119,2.36196824,1.527613774,1.626184622,11.36026076,0.523145119,0.199238155,0.323906964
70306,Espanyol,Barcelona,2.146256293,5.442270281,1.267511864,1.205153932,10.06119237,0.207122405,0.547114896,-0.339992491
70307,Barcelona,Rayo Vallecano,4.377896357,3.73661752,1.262996272,1.33127832,10.70878847,0.415189675,0.342553733,0.072635942
70308,Barcelona,Celta Vigo,5.893588126,2.984771263,1.283513702,0.990197057,11.15207015,0.502173265,0.293944341,0.208228924
70309,Barcelona,Real Zaragoza,5.328543736,3.344614555,1.366351145,1.06048122,11.09999066,0.452493517,0.328872753,0.123620765
9575,Barcelona,Real Betis,5.275030884,3.140759499,1.392594258,1.188110113,10.99649475,0.46110573,0.304209998,0.156895732
9581,Deportivo Alavés,Barcelona,2.381268096,5.641891484,0.944686481,1.133827027,10.10167309,0.254453754,0.539786914,-0.285333159
9592,Barcelona,Espanyol,5.912800085,2.123099348,1.26452817,1.501709179,10.80213678,0.569330052,0.174587526,0.394742526
9602,Getafe,Barcelona,2.849747553,5.097717767,1.252581604,1.140425527,10.34047245,0.2647453,0.50383325,-0.239087951
9609,Barcelona,Eibar,4.796831733,3.27382872,1.49160837,1.246457308,10.80872613,0.421111666,0.32556841,0.095543256
9620,Girona,Barcelona,3.367283182,4.464480509,1.253120119,1.280013047,10.36489686,0.327468392,0.428136203,-0.10066781
9636,Barcelona,Las Palmas,4.334455918,3.98632533,1.206618947,1.348092683,10.87549288,0.411561086,0.353533549,0.058027537
9642,Atlético Madrid,Barcelona,2.674345768,5.28765023,1.142551458,1.387988313,10.49253577,0.278272354,0.480552412,-0.202280059
9650,Barcelona,Málaga,4.885405288,3.256525126,1.439049012,1.440448945,11.02142837,0.443391279,0.29534513,0.148046149
9661,Athletic Club,Barcelona,3.341775836,4.295892258,0.977512597,1.417935662,10.03311635,0.376971498,0.384274343,-0.007302845
9673,Barcelona,Sevilla,4.609516359,3.768679483,1.319330676,1.294689369,10.99221589,0.417101984,0.345091547,0.072010436
9682,Leganés,Barcelona,2.78869875,4.789671603,1.356762832,1.409446354,10.34457954,0.274673539,0.457919828,-0.183246289
9695,Valencia,Barcelona,2.774936438,5.375147823,1.103763782,1.314034187,10.56788223,0.282479193,0.488733438,-0.206254245
9700,Barcelona,Celta Vigo,5.502582639,2.924615769,1.417909276,1.197817831,11.04292551,0.47835976,0.284771206,0.193588554
9717,Villarreal,Barcelona,2.804411674,5.721170633,0.990925726,0.968602281,10.48511031,0.265337049,0.547776218,-0.282439169
9726,Barcelona,RC Deportivo La Coruña,5.180165206,3.206256324,1.11770057,1.041576645,10.54569874,0.483992707,0.311252988,0.172739718
9736,Real Madrid,Barcelona,3.767390637,4.666493546,1.062538165,0.801369169,10.29779152,0.340482873,0.47851644,-0.138033568
9742,Barcelona,Levante,5.567060363,2.490382421,1.314170989,1.373485309,10.74509908,0.523622411,0.226249017,0.297373394
9754,Real Sociedad,Barcelona,4.299454651,4.159938152,0.935164211,1.11296606,10.50752307,0.426100087,0.378979544,0.047120543
9765,Real Betis,Barcelona,3.73133378,4.599439354,0.929941557,1.010130788,10.27084548,0.371101193,0.440007605,-0.068906412
9774,Barcelona,Deportivo Alavés,5.858506139,1.894495437,1.536974285,1.340786307,10.63076217,0.532635203,0.196663549,0.335971654
9783,Espanyol,Barcelona,2.254387485,5.048747808,1.473728551,1.519500499,10.29636434,0.223395303,0.485897322,-0.262502019
9794,Barcelona,Getafe,5.925135681,2.042059956,1.520297782,1.272215275,10.75970869,0.527621457,0.212844281,0.314777176
9799,Eibar,Barcelona,3.807725481,3.94246325,1.38780219,1.399392941,10.53738386,0.362453934,0.373040648,-0.010586714
9811,Barcelona,Girona,5.145032665,2.991422123,1.582952475,1.187432713,10.90683998,0.435461867,0.310533747,0.12492812
9827,Las Palmas,Barcelona,3.048148439,4.477191325,1.332656116,1.323662252,10.18165813,0.298493088,0.4406144,-0.142121312
9837,Barcelona,Atlético Madrid,4.515465379,3.041984437,1.912480801,1.711707841,11.18163846,0.385873004,0.290007355,0.095865648
9855,Barcelona,Athletic Club,4.790655372,2.926918236,1.678079852,1.407002225,10.80265568,0.418376543,0.296037933,0.12233861
9860,Sevilla,Barcelona,3.528304173,4.806091974,1.027000616,1.205242747,10.56663951,0.350778154,0.437967988,-0.087189833
9870,Barcelona,Leganés,5.043043904,2.798920467,1.629508267,1.388732009,10.86020465,0.442189425,0.279893135,0.16229629
9880,Barcelona,Valencia,4.918788545,3.554276207,1.096326009,1.090564251,10.65995501,0.460886259,0.333963695,0.126922564
9889,Celta Vigo,Barcelona,4.215248062,4.135289228,0.947567667,1.099771269,10.39787623,0.42003305,0.383067228,0.036965822
9912,RC Deportivo La Coruña,Barcelona,3.55247685,5.214002368,0.692080748,0.937694152,10.39625412,0.365332572,0.477901839,-0.112569267
9924,Barcelona,Real Madrid,4.129355246,4.326728897,1.198814788,1.061503725,10.71640266,0.372517188,0.416561425,-0.044044237
9928,Barcelona,Villarreal,4.647486745,3.930976821,1.112722037,1.15675419,10.84793979,0.432480175,0.358311785,0.07416839
9948,Barcelona,Real Sociedad,4.853258733,3.426846991,1.312358503,1.235242936,10.82770716,0.441103836,0.323610761,0.117493075
